rn,user_link,net_token_amount,shares_amount,avg_price,avg_price_usd,per_of_total_share,per_of_total_share_cum
1,"<a href=https://debank.com/profile/0xe1880b5348fc0bad7a4d81cfdd0140cff530b174 target=_blank"">0xe1880b5348fc0bad7a4d81cfdd0140cff530b174</a>",66.38449356506361,1.184747653328257e+06,5.603260186131005e-05,0.1408631594492404,0.03019878293493613,0.03019878293493613
2,"<a href=https://debank.com/profile/0xd8d5b0f7219aed171efb5ae2ac3b9941206f7349 target=_blank"">0xd8d5b0f7219aed171efb5ae2ac3b9941206f7349</a>",57.993771301709515,1.0740192828588572e+06,5.399695538737436e-05,0.13574564599608976,0.027376357403937325,0.057575140338873454
3,"<a href=https://debank.com/profile/0x7fed55c6ae91c2945980854b927e40a3b9c78377 target=_blank"">0x7fed55c6ae91c2945980854b927e40a3b9c78377</a>",51,886826.7398322785,5.750841478871668e-05,0.14457327935809428,0.022604888173322967,0.08018002851219642
4,"<a href=https://debank.com/profile/0x6591404d0961b21e3796c4a1e15976efd54a9d67 target=_blank"">0x6591404d0961b21e3796c4a1e15976efd54a9d67</a>",42.9537009785572,695613.8385559334,6.174934798267868e-05,0.15523477336105504,0.017730941486210343,0.09791096999840676
5,"<a href=https://debank.com/profile/0xef466f6ddfc6dd9f2db267e943c6b8a292653d36 target=_blank"">0xef466f6ddfc6dd9f2db267e943c6b8a292653d36</a>",40,679915.6190624579,5.883082970671622e-05,0.14789776434119925,0.017330799631852856,0.11524176963025962
6,"<a href=https://debank.com/profile/0xc9ae00a85a5dcecf8675f768c17165e37e7cbcac target=_blank"">0xc9ae00a85a5dcecf8675f768c17165e37e7cbcac</a>",35.46839470239713,666737.7225642042,5.319692212102437e-05,0.1337344023661492,0.016994899885799882,0.1322366695160595
7,"<a href=https://debank.com/profile/0x1ab0c7a25642329bd60e7ae1467d51cac92a1a36 target=_blank"">0x1ab0c7a25642329bd60e7ae1467d51cac92a1a36</a>",33.8,602906.6936925005,5.606174280964105e-05,0.1409364183362971,0.015367870382939039,0.14760453989899855
8,"<a href=https://debank.com/profile/0x428133152bc9c0b53f96f6e2e076e559f32ce8eb target=_blank"">0x428133152bc9c0b53f96f6e2e076e559f32ce8eb</a>",29.5,536113.7131422233,5.502563966718395e-05,0.13833170684131707,0.013665341818692655,0.16126988171769122
9,"<a href=https://debank.com/profile/0xb885b6771dd2638b79868246f296672673ab9d79 target=_blank"">0xb885b6771dd2638b79868246f296672673ab9d79</a>",28.962735011707785,490787.2771615855,5.901280729853185e-05,0.14835524690814414,0.012509987598282727,0.17377986931597394
10,"<a href=https://debank.com/profile/0x5f6a5a740fb8d2711201b2472923fe05fe620995 target=_blank"">0x5f6a5a740fb8d2711201b2472923fe05fe620995</a>",24.54614552027533,451109.6121029466,5.441281866251548e-05,0.1367911054766308,0.01149861847583303,0.18527848779180697
12,"<a href=https://debank.com/profile/0xcf7e9856ec92b3f3ae645c195afe36581283f2e4 target=_blank"">0xcf7e9856ec92b3f3ae645c195afe36581283f2e4</a>",22,424017.30879183876,5.188467438436665e-05,0.13043547716857853,0.01080804560607364,0.19608653339788062
11,"<a href=https://debank.com/profile/0x54a3277430f550ed8c06919cb17caf333b205b7c target=_blank"">0x54a3277430f550ed8c06919cb17caf333b205b7c</a>",23.5,391818.7230603119,5.997671529439059e-05,0.1507784634143332,0.00998731547119073,0.20607384886907135
19,"<a href=https://debank.com/profile/0x2e8edd176f41e492948f668690012daf39f572b0 target=_blank"">0x2e8edd176f41e492948f668690012daf39f572b0</a>",20,388737.01642721065,5.144866363336128e-05,0.1293393679410886,0.009908763899958884,0.21598261276903022
22,"<a href=https://debank.com/profile/0x6db5630277feb2954ee0ae3e09e8accce3f1f955 target=_blank"">0x6db5630277feb2954ee0ae3e09e8accce3f1f955</a>",16.8,386807.9115820271,4.343241049876346e-05,0.10918690837336639,0.009859591725348726,0.22584220449437895
16,"<a href=https://debank.com/profile/0x45a5341248544a4e880860028550166d3ea27d88 target=_blank"">0x45a5341248544a4e880860028550166d3ea27d88</a>",20,382141.8499272874,5.233658654189676e-05,0.13157156173700135,0.00974065552600141,0.23558286002038037
14,"<a href=https://debank.com/profile/0x46e9d23e8e5cdb3bd566760db5795045d14283f6 target=_blank"">0x46e9d23e8e5cdb3bd566760db5795045d14283f6</a>",20.9,380834.43166778574,5.4879491616534687e-05,0.13796429794938736,0.009707329914329637,0.24529018993471
15,"<a href=https://debank.com/profile/0x091bdd0d200617ec53b95f5b60e4f537e151ad13 target=_blank"">0x091bdd0d200617ec53b95f5b60e4f537e151ad13</a>",20.16470953440097,371157.2836192543,5.432928417238502e-05,0.13658110394516731,0.009460662961644929,0.2547508528963549
13,"<a href=https://debank.com/profile/0x05d93d478ef15d82fa24088c2d4393a345ea73d0 target=_blank"">0x05d93d478ef15d82fa24088c2d4393a345ea73d0</a>",21.888181024784917,363050.2140612947,6.028967943560964e-05,0.15156523961715085,0.009254016733537635,0.26400486962989256
17,"<a href=https://debank.com/profile/0x57f6c7f959a21d0267ad2a1e2bdaf53a5832d8a5 target=_blank"">0x57f6c7f959a21d0267ad2a1e2bdaf53a5832d8a5</a>",20,328902.2656817016,6.080833757270373e-05,0.15286912024089855,0.008383598060082778,0.2723884676899753
20,"<a href=https://debank.com/profile/0x374e77f489c0d868c6473217f8890b44e98c9a4a target=_blank"">0x374e77f489c0d868c6473217f8890b44e98c9a4a</a>",19,328615.5652958553,5.7818320270052165e-05,0.14535236624289763,0.008376290172453534,0.2807647578624289
18,"<a href=https://debank.com/profile/0xd50cf91efd34996ea0526489979784d8f5b92661 target=_blank"">0xd50cf91efd34996ea0526489979784d8f5b92661</a>",20,325952.8160765133,6.135857404375133e-05,0.15425238721728865,0.008308417671960132,0.289073175534389
21,"<a href=https://debank.com/profile/0x613b66e9c81c83698c2892af33e2d9566393a66d target=_blank"">0x613b66e9c81c83698c2892af33e2d9566393a66d</a>",18,316566.9703440637,5.686000652701239e-05,0.1429432134085828,0.008069175908417672,0.29714235144280665
24,"<a href=https://debank.com/profile/0x0fdbf7a213c410f34e87e8abc6168f9bba060923 target=_blank"">0x0fdbf7a213c410f34e87e8abc6168f9bba060923</a>",16,316430.09090191725,5.056409127967373e-05,0.12711559727253577,0.008065686901665876,0.3052080383444725
25,"<a href=https://debank.com/profile/0xc3992fc601810ec6e5e62cbe845cada58a917d71 target=_blank"">0xc3992fc601810ec6e5e62cbe845cada58a917d71</a>",15.153442277333117,300293.0468238433,5.0462181650920365e-05,0.12685940156133124,0.007654359569675602,0.3128623979141481
27,"<a href=https://debank.com/profile/0xa01f689908f2cec07526ac8ef2c022996adaf199 target=_blank"">0xa01f689908f2cec07526ac8ef2c022996adaf199</a>",14,295580.65453777555,4.7364398803071136e-05,0.11907173037098068,0.007534242419536965,0.3203966403336851
23,"<a href=https://debank.com/profile/0x4e65df3feaa583db7e3d36c97924cd11ec574873 target=_blank"">0x4e65df3feaa583db7e3d36c97924cd11ec574873</a>",16.337393556812412,290479.32107821485,5.6242879858609224e-05,0.14139178782055065,0.00740421130160968,0.32780085163529477
28,"<a href=https://debank.com/profile/0x5737c8bd730fde4351420abc6ff129d98519c116 target=_blank"">0x5737c8bd730fde4351420abc6ff129d98519c116</a>",13.311215099410695,262019.51447182335,5.080238060223616e-05,0.12771464471499158,0.006678781274664904,0.3344796329099597
26,"<a href=https://debank.com/profile/0xb562a677fd8687a193069783a7b1c6954e0eec63 target=_blank"">0xb562a677fd8687a193069783a7b1c6954e0eec63</a>",14.405000000000001,232766.24503348456,6.188612097912981e-05,0.1555786138354834,0.005933126171298493,0.3404127590812582
29,"<a href=https://debank.com/profile/0xac758268dec1ac7e8faf5813fa2f5865c9b42b5c target=_blank"">0xac758268dec1ac7e8faf5813fa2f5865c9b42b5c</a>",12.997115149406298,226675.55327870743,5.733796592271148e-05,0.14414477943140053,0.005777876673475552,0.34619063575473374
31,"<a href=https://debank.com/profile/0xad9f9194c68bd83250a534a7da574687e1f102ff target=_blank"">0xad9f9194c68bd83250a534a7da574687e1f102ff</a>",12.263047993925433,215805.33418629214,5.682458239581539e-05,0.14285415891396008,0.005500798777684949,0.3516914345324187
32,"<a href=https://debank.com/profile/0xa49b8c71964aba7b31c08757e1c50722096ef7b1 target=_blank"">0xa49b8c71964aba7b31c08757e1c50722096ef7b1</a>",11.787789792230807,212600.36119080376,5.544576559609674e-05,0.1393878824203074,0.005419105192108992,0.35711053972452766
34,"<a href=https://debank.com/profile/0xb37f5f3227bb04824be402c91f90792d57551986 target=_blank"">0xb37f5f3227bb04824be402c91f90792d57551986</a>",11.398498024472644,210749.66250774934,5.408548649065342e-05,0.13596820876317814,0.005371931561800018,0.36248247128632766
39,"<a href=https://debank.com/profile/0xcb533258ea6f9238d07ce64e0389f8cf6f39333d target=_blank"">0xcb533258ea6f9238d07ce64e0389f8cf6f39333d</a>",10,204463.93528202016,4.89083807675268e-05,0.12295322383052401,0.00521171068139164,0.3676941819677193
33,"<a href=https://debank.com/profile/0xfed0d3bece3a2db3bee70ff5d41126d1a36c2e9f target=_blank"">0xfed0d3bece3a2db3bee70ff5d41126d1a36c2e9f</a>",11.46,198381.58506756305,5.7767458587938265e-05,0.14522450251714739,0.005056673806370491,0.3727508557740898
35,"<a href=https://debank.com/profile/0x135a6d9d29e3c764b708a3b122385416f3a22329 target=_blank"">0x135a6d9d29e3c764b708a3b122385416f3a22329</a>",11.384889397268534,197827.35388970966,5.754962179606214e-05,0.1446768717142104,0.005042546657024594,0.37779340243111437
40,"<a href=https://debank.com/profile/0xb08b9f29edfd8feed9a6f1c23db3d7ffe9bc89f9 target=_blank"">0xb08b9f29edfd8feed9a6f1c23db3d7ffe9bc89f9</a>",10,195684.34321154567,5.110270875983902e-05,0.1284696546867973,0.004987922101225458,0.3827813245323398
41,"<a href=https://debank.com/profile/0x068c53aafbfeb51bf1e75b88f16af22b448f8e8c target=_blank"">0x068c53aafbfeb51bf1e75b88f16af22b448f8e8c</a>",10,189989.96201622908,5.263435969920239e-05,0.13232014856580984,0.004842774414135251,0.3876240989464751
42,"<a href=https://debank.com/profile/0x569870903c3ef9768427135f907cb80376d1a3e0 target=_blank"">0x569870903c3ef9768427135f907cb80376d1a3e0</a>",10,188861.13554877325,5.294895623148209e-05,0.1331110285181344,0.0048140010417076756,0.39243809998818274
49,"<a href=https://debank.com/profile/0x732713be0e093b96d407dd6c714b04b269e49e3a target=_blank"">0x732713be0e093b96d407dd6c714b04b269e49e3a</a>",9.513966460539066,182991.43960228577,5.199131981920441e-05,0.1307035784594889,0.004664384645942646,0.3971024846341254
37,"<a href=https://debank.com/profile/0xef764ecd81f60aeabef038e007b1ecf0f6c3c3c9 target=_blank"">0xef764ecd81f60aeabef038e007b1ecf0f6c3c3c9</a>",10.242593748576368,182573.93988897104,5.610107200844333e-05,0.1410352899756261,0.004653742731453624,0.40175622736557903
30,"<a href=https://debank.com/profile/0xe6472133973da6b78d28e187f92273a3240f6182 target=_blank"">0xe6472133973da6b78d28e187f92273a3240f6182</a>",12.663462811891225,180000,7.035257117717348e-05,0.17686284631085525,0.0045881339482024,0.40634436131378143
38,"<a href=https://debank.com/profile/0x0b3b16b13ff7c6dcf1f41700b972373c76b73fd2 target=_blank"">0x0b3b16b13ff7c6dcf1f41700b972373c76b73fd2</a>",10.068091718760869,174132.39518377144,5.781860238088071e-05,0.14535307545541504,0.004438570854580321,0.41078293216836176
43,"<a href=https://debank.com/profile/0x05fc6b08b4323eeca809c2ca172540aadf75310f target=_blank"">0x05fc6b08b4323eeca809c2ca172540aadf75310f</a>",10,173968.9294744656,5.7481528628178145e-05,0.14450568889480844,0.004434404173634582,0.4152173363419963
51,"<a href=https://debank.com/profile/0xc5ebf5f511948b8621219824dddbd2bd370cfa05 target=_blank"">0xc5ebf5f511948b8621219824dddbd2bd370cfa05</a>",9.4,173740.1029327527,5.410380126019803e-05,0.1360142511780748,0.004428571469055233,0.41964590781105154
36,"<a href=https://debank.com/profile/0xc524937f281b74c64d88441f5698899fe7370b2d target=_blank"">0xc524937f281b74c64d88441f5698899fe7370b2d</a>",10.459117889686944,173735.97086026252,6.0201222797432726e-05,0.151342864051606,0.00442846614404374,0.4240743739550953
57,"<a href=https://debank.com/profile/0xa897585ca534cd1db06c7656d047a2d4c56a3e1c target=_blank"">0xa897585ca534cd1db06c7656d047a2d4c56a3e1c</a>",8.26,170718.81161674517,4.838365451221198e-05,0.12163408826097531,0.0043515598620864375,0.42842593381718175
44,"<a href=https://debank.com/profile/0x397fc2ee307dc713097f10800a962180e7d530d6 target=_blank"">0x397fc2ee307dc713097f10800a962180e7d530d6</a>",10,166366.1116824319,6.010839526675065e-05,0.15110950028084782,0.00424061113800332,0.4326665449551851
52,"<a href=https://debank.com/profile/0x37f8be7848c193fe8b2c25174fa2941578eab18d target=_blank"">0x37f8be7848c193fe8b2c25174fa2941578eab18d</a>",8.998994248112751,164756.95043838196,5.461981557784609e-05,0.13731148537192617,0.004199594208381336,0.4368661391635664
45,"<a href=https://debank.com/profile/0x5dea2682767fe243b6d406e038121ddc382dd9ef target=_blank"">0x5dea2682767fe243b6d406e038121ddc382dd9ef</a>",10,164600.05836163968,6.075331989268916e-05,0.1527308085442259,0.0041955950869174185,0.44106173425048384
48,"<a href=https://debank.com/profile/0xb1458a2077dfaad89f3fe6d7e12a7681e8c992d2 target=_blank"">0xb1458a2077dfaad89f3fe6d7e12a7681e8c992d2</a>",9.9,164411.30792304606,6.021483634589033e-05,0.151377087831751,0.004190783907500477,0.44525251815798433
64,"<a href=https://debank.com/profile/0x205ba314b96397818a08fefa2600edcac17c14bd target=_blank"">0x205ba314b96397818a08fefa2600edcac17c14bd</a>",7.5,162965.7069619086,4.6021952347023784e-05,0.11569688710280043,0.004153936069470761,0.4494064542274551
46,"<a href=https://debank.com/profile/0x46459033061d58df4742a35f63e9ec6aff5acf7d target=_blank"">0x46459033061d58df4742a35f63e9ec6aff5acf7d</a>",10,161642.1875619262,6.186503753031016e-05,0.15552561109932325,0.004120200045636518,0.45352665427309163
53,"<a href=https://debank.com/profile/0xdfb18e07d8de064e8d63947aab312783e8ac831f target=_blank"">0xdfb18e07d8de064e8d63947aab312783e8ac831f</a>",8.811150102916717,158801.82329173695,5.548519481876247e-05,0.13948700551462792,0.004047800202673649,0.4575744544757653
47,"<a href=https://debank.com/profile/0xe769cec3fbff3a32322797994b064cb485542d68 target=_blank"">0xe769cec3fbff3a32322797994b064cb485542d68</a>",10,158250.33200499546,6.319102066518465e-05,0.15885906640124095,0.00403374289214678,0.46160819736791203
50,"<a href=https://debank.com/profile/0x91f54e639f4bdb561e1344f5b7334838728d0b8b target=_blank"">0x91f54e639f4bdb561e1344f5b7334838728d0b8b</a>",9.4,155334.00994328616,6.051475786553135e-05,0.1521310755360525,0.003959406912951113,0.46556760428086313
54,"<a href=https://debank.com/profile/0xa7078ddf23d29e9d6e54e34909cd2ac1b33a67c5 target=_blank"">0xa7078ddf23d29e9d6e54e34909cd2ac1b33a67c5</a>",8.768,154921.43256357877,5.659642991231487e-05,0.14228059497806397,0.003948890466939469,0.4695164947478026
58,"<a href=https://debank.com/profile/0x297311e9c41b7619eb3be5467de9cce5148fe740 target=_blank"">0x297311e9c41b7619eb3be5467de9cce5148fe740</a>",8.228939831084212,154408.92755410308,5.329316096830533e-05,0.13397634201627118,0.003935826902313918,0.4734523216501165
67,"<a href=https://debank.com/profile/0x4180d97b5cfbfceaf250f9eaf8cef71119c42afa target=_blank"">0x4180d97b5cfbfceaf250f9eaf8cef71119c42afa</a>",7,153866.96160184007,4.549384693845991e-05,0.11436925651094126,0.003922012389067542,0.47737433403918406
63,"<a href=https://debank.com/profile/0x9cd448377d6c86e47f0e8a8521086b6cf30b580c target=_blank"">0x9cd448377d6c86e47f0e8a8521086b6cf30b580c</a>",7.926622108725001,150790.17329174123,5.256723257018195e-05,0.1321513943198089,0.003843586184084226,0.48121792022326826
61,"<a href=https://debank.com/profile/0x088feca98fa0c58a0622a96701d9a2998a8d0af4 target=_blank"">0x088feca98fa0c58a0622a96701d9a2998a8d0af4</a>",8,146826.16795901378,5.4486200322500985e-05,0.13697558330075132,0.0037425451427623253,0.4849604653660306
56,"<a href=https://debank.com/profile/0xa49bc47ecffc1bdcb0243fc63e59796df0f2dd9b target=_blank"">0xa49bc47ecffc1bdcb0243fc63e59796df0f2dd9b</a>",8.308257814826892,144069.68310738285,5.76683285173488e-05,0.144975294476189,0.0036722833553985835,0.4886327487214292
55,"<a href=https://debank.com/profile/0xde7700448ab1d3b49d55979778789454db332112 target=_blank"">0xde7700448ab1d3b49d55979778789454db332112</a>",8.4,141176.35145687338,5.950005020894761e-05,0.14958015122278384,0.003598533393347967,0.4922312821147772
62,"<a href=https://debank.com/profile/0x8ca4bdaa2886d6dd9950a28cdb7098775988a7e9 target=_blank"">0x8ca4bdaa2886d6dd9950a28cdb7098775988a7e9</a>",8,139461.22230662932,5.73636159764227e-05,0.14420926238392784,0.0035548153806824875,0.49578609749545965
60,"<a href=https://debank.com/profile/0x140c30e3cc6f3fc57dddf4a37093792de5b105d9 target=_blank"">0x140c30e3cc6f3fc57dddf4a37093792de5b105d9</a>",8.05,137264.77212898075,5.864578270989897e-05,0.1474325654435505,0.003498828671651351,0.499284926167111
71,"<a href=https://debank.com/profile/0xdb84e22c1c8885ea8b32cf61332affcef98d9161 target=_blank"">0xdb84e22c1c8885ea8b32cf61332affcef98d9161</a>",6.5,127968.51003262357,5.0793746042232785e-05,0.12769293786287111,0.0032618703621197756,0.5025467965292307
84,"<a href=https://debank.com/profile/0x580ecc27c3f93c1f9bcfd142ea59384d885dc8e0 target=_blank"">0x580ecc27c3f93c1f9bcfd142ea59384d885dc8e0</a>",5.5,126070.56481794795,4.362636122033933e-05,0.10967449078987204,0.0032134924350571002,0.5057602889642878
66,"<a href=https://debank.com/profile/0x37914d1bf9aa50c2447524a6659ccf031c383a61 target=_blank"">0x37914d1bf9aa50c2447524a6659ccf031c383a61</a>",7.2,126060.731903963,5.7115327598487886e-05,0.1435850778162186,0.0032132417976878554,0.5089735307619757
59,"<a href=https://debank.com/profile/0x5ea6d6d001b1bb876e3380542be1c87eed72bd83 target=_blank"">0x5ea6d6d001b1bb876e3380542be1c87eed72bd83</a>",8.149049239326914,125275.74489159865,6.504889870244477e-05,0.163529678893011,0.0031932327667971504,0.5121667635287729
73,"<a href=https://debank.com/profile/0xff2561fd11d79eabf4098924536969e3109144a1 target=_blank"">0xff2561fd11d79eabf4098924536969e3109144a1</a>",6,125213.60026718657,4.791811741853059e-05,0.12046375128431498,0.003191648723125132,0.515358412251898
74,"<a href=https://debank.com/profile/0x7cf04598624514bc1a7b3e32f5dfb9c3e4864daf target=_blank"">0x7cf04598624514bc1a7b3e32f5dfb9c3e4864daf</a>",6,123592.95306604741,4.854645714949162e-05,0.12204336595096446,0.0031503390206717666,0.5185087512725698
65,"<a href=https://debank.com/profile/0xa98040f59d6db9a94c5ce78bce7d6d4637e81cd8 target=_blank"">0xa98040f59d6db9a94c5ce78bce7d6d4637e81cd8</a>",7.218393741332539,123454.34010052729,5.8470149655773086e-05,0.14699103272713074,0.0031468058270453006,0.5216555570996151
70,"<a href=https://debank.com/profile/0x1ed16a6cd7b5cc85ab4898d6a476efe816733ebf target=_blank"">0x1ed16a6cd7b5cc85ab4898d6a476efe816733ebf</a>",6.55,121760.06973978408,5.379431872861224e-05,0.13523622756779474,0.0031036194972699728,0.5247591765968851
75,"<a href=https://debank.com/profile/0x52a59adc7d23f708100f5b5dec60074d4eca36c3 target=_blank"">0x52a59adc7d23f708100f5b5dec60074d4eca36c3</a>",6,119401.16977349337,5.0250763969751144e-05,0.12632790808175587,0.0030434920027380174,0.5278026685996231
80,"<a href=https://debank.com/profile/0x3621af1c304567809bd2fe93cd26ce11a923a65f target=_blank"">0x3621af1c304567809bd2fe93cd26ce11a923a65f</a>",5.950918351306202,118000,5.043151145174747e-05,0.12678229821412054,0.003007776699377129,0.5308104452990002
83,"<a href=https://debank.com/profile/0x0f455216cfe9fe7bae7b974801bf839f043125bb target=_blank"">0x0f455216cfe9fe7bae7b974801bf839f043125bb</a>",5.5,117899.32802986982,4.664996901938723e-05,0.11727568961628852,0.003005210607800536,0.5338156559068008
91,"<a href=https://debank.com/profile/0xa741648a826a4103d863adce9ddd69d1dbd85667 target=_blank"">0xa741648a826a4103d863adce9ddd69d1dbd85667</a>",5,117335.62900599914,4.2612802627447115e-05,0.10712645516527067,0.002990842126533927,0.5368064980333347
68,"<a href=https://debank.com/profile/0x6933ffd39baee088030e028327b8ba2d991b74ee target=_blank"">0x6933ffd39baee088030e028327b8ba2d991b74ee</a>",6.96,116493.23829228838,5.974595695019612e-05,0.1501983484749455,0.002969369896360445,0.5397758679296951
92,"<a href=https://debank.com/profile/0x48a5a6a01ba89cddf97d2d552923d5a11401ed19 target=_blank"">0x48a5a6a01ba89cddf97d2d552923d5a11401ed19</a>",5,116242.13241547947,4.301366377320665e-05,0.10813420004265287,0.0029629692997049997,0.5427388372294001
79,"<a href=https://debank.com/profile/0xff2902e13bca1df2cfdf19a62d35d61340bee3c7 target=_blank"">0xff2902e13bca1df2cfdf19a62d35d61340bee3c7</a>",6,112409.4101174374,5.337631425813573e-05,0.1341853852292403,0.002865274614762338,0.5456041118441625
69,"<a href=https://debank.com/profile/0x3d4c8150bbcc2fc8d07187f707d111db6e02fc47 target=_blank"">0x3d4c8150bbcc2fc8d07187f707d111db6e02fc47</a>",6.881758120335337,108188.38474783803,6.360902916126454e-05,0.15990991885996098,0.0027576822270152135,0.5483617940711777
78,"<a href=https://debank.com/profile/0x32c60f98fba68cbbb279f3f9a2b2eb500ff32d61 target=_blank"">0x32c60f98fba68cbbb279f3f9a2b2eb500ff32d61</a>",6,106263.07322164671,5.64636408311382e-05,0.14194676986743987,0.0027086067427141924,0.5510704008138919
77,"<a href=https://debank.com/profile/0xde74723f31ec7ad0abf16be605a27721234cd615 target=_blank"">0xde74723f31ec7ad0abf16be605a27721234cd615</a>",6,102669.50749751582,5.84399413832308e-05,0.14691509064037306,0.002617008071080962,0.5536874088849729
93,"<a href=https://debank.com/profile/0x333838823ecd665e51329f9a85e44d2b3120994d target=_blank"">0x333838823ecd665e51329f9a85e44d2b3120994d</a>",5,102009.7659816787,4.90149149141075e-05,0.12322104534832057,0.0026001915019373462,0.5562876003869103
